Timestamp,ImageName,NormalizedX,NormalizedY,ColorHex,Label
2026-05-25 17:49:42.500,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.626582,0.699873,82BE08,Nodule
2026-05-25 17:49:42.513,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.626563,0.694795,82BE08,Nodule
2026-05-25 17:49:42.527,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.626648,0.689992,82BE08,Nodule
2026-05-25 17:49:42.541,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.626648,0.684617,82BE08,Nodule
2026-05-25 17:49:42.555,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.626542,0.679247,82BE08,Nodule
2026-05-25 17:49:42.569,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.626799,0.679226,82BE08,Nodule
2026-05-25 17:49:42.582,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.626763,0.669523,82BE08,Nodule
2026-05-25 17:49:42.597,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.626582,0.664564,82BE08,Nodule
2026-05-25 17:49:42.611,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.626659,0.659751,82BE08,Nodule
2026-05-25 17:49:42.623,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.626937,0.659968,82BE08,Nodule
2026-05-25 17:49:42.639,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.627201,0.655264,82BE08,Nodule
2026-05-25 17:49:42.652,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.627587,0.655746,82BE08,Nodule
2026-05-25 17:49:42.666,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.632173,0.655598,82BE08,Nodule
2026-05-25 17:49:42.680,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.632055,0.650364,82BE08,Nodule
2026-05-25 17:49:42.695,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.636079,0.644987,82BE08,Nodule
2026-05-25 17:49:42.707,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.636270,0.644952,82BE08,Nodule
2026-05-25 17:49:42.720,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.636138,0.644944,82BE08,Nodule
2026-05-25 17:49:42.736,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.644128,0.644534,82BE08,Nodule
2026-05-25 17:49:42.751,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.643658,0.639915,82BE08,Nodule
2026-05-25 17:49:42.764,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.651870,0.639241,82BE08,Nodule
2026-05-25 17:49:42.779,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.655305,0.633569,82BE08,Nodule
2026-05-25 17:49:42.792,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.663291,0.632670,82BE08,Nodule
2026-05-25 17:49:42.806,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.662931,0.627437,82BE08,Nodule
2026-05-25 17:49:42.819,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.662678,0.626950,82BE08,Nodule
2026-05-25 17:49:42.833,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.670714,0.626588,82BE08,Nodule
2026-05-25 17:49:42.848,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.675006,0.626510,82BE08,Nodule
2026-05-25 17:49:42.861,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.679080,0.626302,82BE08,Nodule
2026-05-25 17:49:42.876,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.683302,0.625972,82BE08,Nodule
2026-05-25 17:49:42.889,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.687522,0.625570,82BE08,Nodule
2026-05-25 17:49:42.904,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.695833,0.624763,82BE08,Nodule
2026-05-25 17:49:42.916,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.696089,0.624535,82BE08,Nodule
2026-05-25 17:49:42.931,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.700284,0.624070,82BE08,Nodule
2026-05-25 17:49:42.945,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.708602,0.623336,82BE08,Nodule
2026-05-25 17:49:42.959,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.717177,0.622849,82BE08,Nodule
2026-05-25 17:49:42.973,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.721601,0.622624,82BE08,Nodule
2026-05-25 17:49:42.989,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.725817,0.622630,82BE08,Nodule
2026-05-25 17:49:43.000,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.726001,0.622725,82BE08,Nodule
2026-05-25 17:49:43.014,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.729536,0.622843,82BE08,Nodule
2026-05-25 17:49:43.029,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.737477,0.621834,82BE08,Nodule
2026-05-25 17:49:43.043,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.741565,0.621513,82BE08,Nodule
2026-05-25 17:49:43.057,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.746270,0.620985,82BE08,Nodule
2026-05-25 17:49:43.071,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.754741,0.619911,82BE08,Nodule
2026-05-25 17:49:43.085,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.758783,0.623657,82BE08,Nodule
2026-05-25 17:49:43.099,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.762417,0.627625,82BE08,Nodule
2026-05-25 17:49:43.112,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.766168,0.627211,82BE08,Nodule
2026-05-25 17:49:43.126,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.765877,0.631822,82BE08,Nodule
2026-05-25 17:49:43.141,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.769834,0.636444,82BE08,Nodule
2026-05-25 17:49:43.154,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.774057,0.640847,82BE08,Nodule
2026-05-25 17:49:43.168,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.778673,0.650270,82BE08,Nodule
2026-05-25 17:49:43.181,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.778549,0.649846,82BE08,Nodule
2026-05-25 17:49:43.196,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.778687,0.659694,82BE08,Nodule
2026-05-25 17:49:43.209,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.778142,0.659523,82BE08,Nodule
2026-05-25 17:49:43.223,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.782296,0.669793,82BE08,Nodule
2026-05-25 17:49:43.238,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.781570,0.680628,82BE08,Nodule
2026-05-25 17:49:43.252,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.781509,0.686850,82BE08,Nodule
2026-05-25 17:49:43.265,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.781420,0.692497,82BE08,Nodule
2026-05-25 17:49:43.280,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.781557,0.697949,82BE08,Nodule
2026-05-25 17:49:43.294,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.781827,0.703226,82BE08,Nodule
2026-05-25 17:49:43.308,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.782675,0.713034,82BE08,Nodule
2026-05-25 17:49:43.320,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.782483,0.713296,82BE08,Nodule
2026-05-25 17:49:43.335,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.783987,0.722632,82BE08,Nodule
2026-05-25 17:49:43.349,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.784822,0.727443,82BE08,Nodule
2026-05-25 17:49:43.363,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.786057,0.737461,82BE08,Nodule
2026-05-25 17:49:43.377,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.782033,0.737859,82BE08,Nodule
2026-05-25 17:49:43.391,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.783163,0.752512,82BE08,Nodule
2026-05-25 17:49:43.406,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.775910,0.762321,82BE08,Nodule
2026-05-25 17:49:43.418,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.776535,0.766461,82BE08,Nodule
2026-05-25 17:49:43.432,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.777199,0.771033,82BE08,Nodule
2026-05-25 17:49:43.446,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.769381,0.776023,82BE08,Nodule
2026-05-25 17:49:43.461,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.766064,0.785769,82BE08,Nodule
2026-05-25 17:49:43.475,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.766251,0.790490,82BE08,Nodule
2026-05-25 17:49:43.488,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.762396,0.790658,82BE08,Nodule
2026-05-25 17:49:43.502,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.758458,0.795812,82BE08,Nodule
2026-05-25 17:49:43.516,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.758679,0.800786,82BE08,Nodule
2026-05-25 17:49:43.530,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.755286,0.810745,82BE08,Nodule
2026-05-25 17:49:43.544,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.747493,0.821423,82BE08,Nodule
2026-05-25 17:49:43.558,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.743736,0.826953,82BE08,Nodule
2026-05-25 17:49:43.572,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.739793,0.832508,82BE08,Nodule
2026-05-25 17:49:43.584,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.740046,0.832907,82BE08,Nodule
2026-05-25 17:49:43.598,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.740357,0.832800,82BE08,Nodule
2026-05-25 17:49:43.612,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.740784,0.832535,82BE08,Nodule
2026-05-25 17:49:43.625,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.740787,0.832055,82BE08,Nodule
2026-05-25 17:49:43.641,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.736935,0.831767,82BE08,Nodule
2026-05-25 17:49:43.656,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.733374,0.841816,82BE08,Nodule
2026-05-25 17:49:43.670,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.729211,0.841910,82BE08,Nodule
2026-05-25 17:49:43.684,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.717109,0.847501,82BE08,Nodule
2026-05-25 17:49:43.697,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.717350,0.847419,82BE08,Nodule
2026-05-25 17:49:43.711,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.701031,0.853072,82BE08,Nodule
2026-05-25 17:49:43.726,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.693203,0.858325,82BE08,Nodule
2026-05-25 17:49:43.740,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.689434,0.863577,82BE08,Nodule
2026-05-25 17:49:43.753,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.681543,0.863960,82BE08,Nodule
2026-05-25 17:49:43.766,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.681695,0.863975,82BE08,Nodule
2026-05-25 17:49:43.779,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.681791,0.864217,82BE08,Nodule
2026-05-25 17:49:43.795,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.677890,0.864544,82BE08,Nodule
2026-05-25 17:49:43.809,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.673949,0.864940,82BE08,Nodule
2026-05-25 17:49:43.824,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.669976,0.865447,82BE08,Nodule
2026-05-25 17:49:43.835,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.670111,0.865497,82BE08,Nodule
2026-05-25 17:49:43.850,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.666142,0.865866,82BE08,Nodule
2026-05-25 17:49:43.865,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.661956,0.866115,82BE08,Nodule
2026-05-25 17:49:43.877,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.661803,0.865945,82BE08,Nodule
2026-05-25 17:49:43.890,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.661870,0.865812,82BE08,Nodule
2026-05-25 17:49:43.904,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.662480,0.865735,82BE08,Nodule
2026-05-25 17:49:43.919,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.662614,0.865681,82BE08,Nodule
2026-05-25 17:49:43.934,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.658191,0.865997,82BE08,Nodule
2026-05-25 17:49:43.948,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.653998,0.866054,82BE08,Nodule
2026-05-25 17:49:43.962,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.650183,0.866225,82BE08,Nodule
2026-05-25 17:49:43.976,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.642595,0.866573,82BE08,Nodule
2026-05-25 17:49:43.989,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.643741,0.865824,82BE08,Nodule
2026-05-25 17:49:44.003,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.639146,0.860394,82BE08,Nodule
2026-05-25 17:49:44.018,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.634569,0.860047,82BE08,Nodule
2026-05-25 17:49:44.033,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.633609,0.854464,82BE08,Nodule
2026-05-25 17:49:44.045,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.629259,0.854010,82BE08,Nodule
2026-05-25 17:49:44.059,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.629246,0.853291,82BE08,Nodule
2026-05-25 17:49:44.071,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.629180,0.852497,82BE08,Nodule
2026-05-25 17:49:44.086,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.629069,0.851455,82BE08,Nodule
2026-05-25 17:49:44.100,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.629188,0.850252,82BE08,Nodule
2026-05-25 17:49:44.114,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.628900,0.849733,82BE08,Nodule
2026-05-25 17:49:44.127,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.628952,0.850007,82BE08,Nodule
2026-05-25 17:49:44.141,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.628758,0.850868,82BE08,Nodule
2026-05-25 17:49:44.155,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.628857,0.851157,82BE08,Nodule
2026-05-25 17:49:44.169,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.628873,0.851890,82BE08,Nodule
2026-05-25 17:50:05.907,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.432854,0.762691,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:05.916,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.432751,0.762517,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:05.930,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.432605,0.762525,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:05.944,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.432449,0.762511,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:05.958,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.432267,0.762561,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:05.971,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.432065,0.762736,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:05.985,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.431960,0.762920,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:05.999,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.431758,0.762863,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.013,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.431598,0.762615,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.027,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.431460,0.762168,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.041,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.431160,0.761651,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.055,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.431040,0.761373,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.069,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.430784,0.761320,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.083,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.430670,0.761214,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.099,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.430628,0.763918,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.112,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.430445,0.763667,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.126,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.430433,0.766464,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.141,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.430319,0.772019,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.154,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.430049,0.774737,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.170,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.429667,0.777485,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.181,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.429279,0.777387,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.196,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.429060,0.780262,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.211,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.428834,0.783279,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.224,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.428798,0.789028,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.238,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.428644,0.792015,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.252,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.428337,0.795092,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.266,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.428208,0.800799,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.280,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.427808,0.803746,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.294,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.427901,0.806742,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.308,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.427783,0.809504,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.322,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.427549,0.815089,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.335,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.427419,0.817747,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.348,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.427223,0.817660,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.363,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.427281,0.820441,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.379,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.427293,0.823315,006400,Emphysema & High lung volume/emphysema
2026-05-25 17:50:06.390,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.427311,0.823324,006400,Emphysema & High lung volume/emphysema
