Timestamp,ImageName,NormalizedX,NormalizedY,ColorHex,Label
2026-05-25 18:14:37.220,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.686165,0.274343,00BFFF,Pleural thickening
2026-05-25 18:14:37.234,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.679048,0.255187,00BFFF,Pleural thickening
2026-05-25 18:14:37.248,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.675211,0.238907,00BFFF,Pleural thickening
2026-05-25 18:14:37.261,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.670829,0.216296,00BFFF,Pleural thickening
2026-05-25 18:14:37.277,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.666739,0.196972,00BFFF,Pleural thickening
2026-05-25 18:14:37.289,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.663744,0.190474,00BFFF,Pleural thickening
2026-05-25 18:14:37.304,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.662967,0.177365,00BFFF,Pleural thickening
2026-05-25 18:14:37.317,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.662460,0.167526,00BFFF,Pleural thickening
2026-05-25 18:14:37.331,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.661547,0.154245,00BFFF,Pleural thickening
2026-05-25 18:14:37.345,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.666739,0.150088,00BFFF,Pleural thickening
2026-05-25 18:14:37.359,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.674195,0.139715,00BFFF,Pleural thickening
2026-05-25 18:14:37.374,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.684172,0.132197,00BFFF,Pleural thickening
2026-05-25 18:14:37.387,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.689179,0.128024,00BFFF,Pleural thickening
2026-05-25 18:14:37.401,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.697088,0.126938,00BFFF,Pleural thickening
2026-05-25 18:14:37.414,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.709938,0.118577,00BFFF,Pleural thickening
2026-05-25 18:14:37.429,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.728001,0.112740,00BFFF,Pleural thickening
2026-05-25 18:14:37.442,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.743690,0.107527,00BFFF,Pleural thickening
2026-05-25 18:14:37.456,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.761604,0.102039,00BFFF,Pleural thickening
2026-05-25 18:14:37.471,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.785568,0.095768,00BFFF,Pleural thickening
2026-05-25 18:14:37.484,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.796198,0.094216,00BFFF,Pleural thickening
2026-05-25 18:14:37.498,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.812227,0.092487,00BFFF,Pleural thickening
2026-05-25 18:14:37.512,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.818022,0.098275,00BFFF,Pleural thickening
2026-05-25 18:14:37.527,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.823805,0.103896,00BFFF,Pleural thickening
2026-05-25 18:14:37.540,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.827354,0.112932,00BFFF,Pleural thickening
2026-05-25 18:14:37.554,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.831021,0.125121,00BFFF,Pleural thickening
2026-05-25 18:14:37.569,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.838103,0.143814,00BFFF,Pleural thickening
2026-05-25 18:14:37.582,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.841264,0.146631,00BFFF,Pleural thickening
2026-05-25 18:14:37.597,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.848141,0.162292,00BFFF,Pleural thickening
2026-05-25 18:14:37.610,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.851676,0.171894,00BFFF,Pleural thickening
2026-05-25 18:14:37.624,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.855371,0.185167,00BFFF,Pleural thickening
2026-05-25 18:14:37.638,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.859125,0.197930,00BFFF,Pleural thickening
2026-05-25 18:14:37.651,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.865725,0.213711,00BFFF,Pleural thickening
2026-05-25 18:14:37.665,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.869124,0.222889,00BFFF,Pleural thickening
2026-05-25 18:14:37.680,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.875689,0.235224,00BFFF,Pleural thickening
2026-05-25 18:14:37.693,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.879550,0.251244,00BFFF,Pleural thickening
2026-05-25 18:14:37.708,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.880596,0.264193,00BFFF,Pleural thickening
2026-05-25 18:14:37.721,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.881071,0.270873,00BFFF,Pleural thickening
2026-05-25 18:14:37.735,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.881736,0.280990,00BFFF,Pleural thickening
2026-05-25 18:14:37.749,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.882692,0.294288,00BFFF,Pleural thickening
2026-05-25 18:14:37.763,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.883488,0.304114,00BFFF,Pleural thickening
2026-05-25 18:14:37.777,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.883840,0.307747,00BFFF,Pleural thickening
2026-05-25 18:14:37.791,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.882004,0.317996,00BFFF,Pleural thickening
2026-05-25 18:14:37.805,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.881130,0.337734,00BFFF,Pleural thickening
2026-05-25 18:14:37.818,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.880208,0.357495,00BFFF,Pleural thickening
2026-05-25 18:14:37.832,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.875969,0.371368,00BFFF,Pleural thickening
2026-05-25 18:14:37.846,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.873939,0.381836,00BFFF,Pleural thickening
2026-05-25 18:14:37.861,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.871644,0.389487,00BFFF,Pleural thickening
2026-05-25 18:14:37.873,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.871599,0.390024,00BFFF,Pleural thickening
2026-05-25 18:14:37.889,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.871604,0.390542,00BFFF,Pleural thickening
2026-05-25 18:14:37.902,996bc14f-d8da90e8-52865b30-26b0fd1b-f4d2a9c3,0.871274,0.391063,00BFFF,Pleural thickening
2026-05-25 18:14:50.792,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.746788,0.304483,808000,Pulmonary edema
2026-05-25 18:14:50.814,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.727768,0.305509,808000,Pulmonary edema
2026-05-25 18:14:50.838,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.713731,0.306003,808000,Pulmonary edema
2026-05-25 18:14:50.851,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.690435,0.307282,808000,Pulmonary edema
2026-05-25 18:14:50.866,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.676536,0.307650,808000,Pulmonary edema
2026-05-25 18:14:50.879,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.667376,0.308323,808000,Pulmonary edema
2026-05-25 18:14:50.893,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.643800,0.306240,808000,Pulmonary edema
2026-05-25 18:14:50.907,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.610830,0.304857,808000,Pulmonary edema
2026-05-25 18:14:50.921,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.573062,0.300033,808000,Pulmonary edema
2026-05-25 18:14:50.935,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.548753,0.290084,808000,Pulmonary edema
2026-05-25 18:14:50.949,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.528899,0.275565,808000,Pulmonary edema
2026-05-25 18:14:50.962,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.529330,0.275368,808000,Pulmonary edema
2026-05-25 18:14:50.977,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.519350,0.263694,808000,Pulmonary edema
2026-05-25 18:14:50.991,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.519011,0.255682,808000,Pulmonary edema
2026-05-25 18:14:51.005,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.517975,0.239995,808000,Pulmonary edema
2026-05-25 18:14:51.018,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.516694,0.224825,808000,Pulmonary edema
2026-05-25 18:14:51.033,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.524149,0.204972,808000,Pulmonary edema
2026-05-25 18:14:51.046,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.527794,0.193062,808000,Pulmonary edema
2026-05-25 18:14:51.060,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.531144,0.180997,808000,Pulmonary edema
2026-05-25 18:14:51.074,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.548048,0.164267,808000,Pulmonary edema
2026-05-25 18:14:51.088,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.556120,0.155903,808000,Pulmonary edema
2026-05-25 18:14:51.102,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.573191,0.142331,808000,Pulmonary edema
2026-05-25 18:14:51.115,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.591073,0.136463,808000,Pulmonary edema
2026-05-25 18:14:51.130,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.612954,0.126136,808000,Pulmonary edema
2026-05-25 18:14:51.143,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.635653,0.123394,808000,Pulmonary edema
2026-05-25 18:14:51.158,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.667114,0.117011,808000,Pulmonary edema
2026-05-25 18:14:51.172,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.680855,0.115976,808000,Pulmonary edema
2026-05-25 18:14:51.186,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.713253,0.113579,808000,Pulmonary edema
2026-05-25 18:14:51.200,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.736629,0.111545,808000,Pulmonary edema
2026-05-25 18:14:51.213,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.761010,0.117858,808000,Pulmonary edema
2026-05-25 18:14:51.227,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.770729,0.121052,808000,Pulmonary edema
2026-05-25 18:14:51.241,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.780662,0.124142,808000,Pulmonary edema
2026-05-25 18:14:51.253,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.780596,0.124135,808000,Pulmonary edema
2026-05-25 18:14:51.268,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.786541,0.139466,808000,Pulmonary edema
2026-05-25 18:14:51.283,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.797449,0.154623,808000,Pulmonary edema
2026-05-25 18:14:51.296,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.804496,0.177999,808000,Pulmonary edema
2026-05-25 18:14:51.311,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.810746,0.193372,808000,Pulmonary edema
2026-05-25 18:14:51.324,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.813357,0.220280,808000,Pulmonary edema
2026-05-25 18:14:51.338,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.815165,0.235529,808000,Pulmonary edema
2026-05-25 18:14:51.354,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.816234,0.247530,808000,Pulmonary edema
2026-05-25 18:14:51.366,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.816802,0.251622,808000,Pulmonary edema
2026-05-25 18:14:51.381,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.817847,0.259591,808000,Pulmonary edema
2026-05-25 18:14:51.394,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.809365,0.268141,808000,Pulmonary edema
2026-05-25 18:14:51.408,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.800619,0.272779,808000,Pulmonary edema
2026-05-25 18:14:51.422,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.791954,0.281448,808000,Pulmonary edema
2026-05-25 18:14:51.436,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.774580,0.290623,808000,Pulmonary edema
2026-05-25 18:14:51.451,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.761387,0.299433,808000,Pulmonary edema
2026-05-25 18:14:51.464,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.752574,0.304150,808000,Pulmonary edema
2026-05-25 18:14:51.477,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.748560,0.308376,808000,Pulmonary edema
2026-05-25 18:14:51.492,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.740199,0.316849,808000,Pulmonary edema
2026-05-25 18:14:51.506,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.735875,0.316983,808000,Pulmonary edema
2026-05-25 18:14:51.520,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.731787,0.321262,808000,Pulmonary edema
2026-05-25 18:14:51.533,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.732632,0.325105,808000,Pulmonary edema
2026-05-25 18:14:51.547,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.733142,0.329115,808000,Pulmonary edema
2026-05-25 18:14:51.560,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.733036,0.329531,808000,Pulmonary edema
2026-05-25 18:14:51.573,7e454389-504675d8-d5b53785-fb4807a3-500e9dc6,0.733206,0.329905,808000,Pulmonary edema
2026-05-25 18:15:17.298,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.918496,0.242023,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.315,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.919172,0.241537,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.328,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.921205,0.240665,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.344,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.922191,0.245380,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.358,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.918738,0.245975,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.373,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.914753,0.247330,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.386,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.914944,0.252531,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.401,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.906642,0.253088,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.414,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.902236,0.253565,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.428,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.893328,0.254282,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.442,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.880460,0.255026,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.455,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.870872,0.255321,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.470,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.861598,0.255832,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.484,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.856269,0.255491,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.499,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.847251,0.256296,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.510,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.846373,0.256287,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.525,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.833515,0.251985,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.539,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.824511,0.242615,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.553,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.823714,0.237918,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.567,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.815143,0.229179,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.581,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.814325,0.215036,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.595,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.813675,0.204989,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.609,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.813608,0.199742,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.622,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.814092,0.199552,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.637,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.813630,0.184811,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.650,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.813572,0.174995,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.665,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.813215,0.165408,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.678,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.813267,0.160499,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.693,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.816621,0.145175,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.705,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.816694,0.144863,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.720,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.820039,0.134778,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.734,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.827633,0.129086,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.748,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.830878,0.123520,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.763,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.834102,0.117422,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.776,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.845205,0.105938,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.791,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.847795,0.099837,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.804,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.855024,0.098656,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.818,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.858273,0.098024,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.832,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.865825,0.096987,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.846,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.873333,0.096081,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.860,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.881096,0.100025,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.873,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.884933,0.104501,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.888,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.889303,0.113374,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.900,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.888499,0.112876,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.915,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.892601,0.122070,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.929,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.892512,0.127155,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.944,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.897087,0.141351,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.957,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.897493,0.151042,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.971,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.901662,0.155039,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.986,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.902023,0.165098,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:17.999,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.901873,0.170205,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:18.013,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.902447,0.180446,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:18.027,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.902910,0.190643,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:18.041,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.903342,0.200938,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:18.054,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.903967,0.210903,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:18.069,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.904500,0.220970,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:18.084,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.905498,0.240574,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:18.095,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.901334,0.241326,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:18.110,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.902003,0.251493,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:18.123,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.898416,0.257099,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:18.137,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.895257,0.267310,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:18.150,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.895242,0.267490,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:18.163,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.895189,0.267933,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:18.176,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.895042,0.268737,FF00FF,Wide mediastinum & Abnormal mediastinal contour
2026-05-25 18:15:18.191,6662f562-874d668a-17c5ece4-426fc021-d889ed61,0.894628,0.269958,FF00FF,Wide mediastinum & Abnormal mediastinal contour
