image,timestamp_start_fixation,timestamp_end_fixation,x_position,y_position,angular_resolution_x_pixels_per_degree,angular_resolution_y_pixels_per_degree,window_width,window_level,xmin_shown_from_image,ymin_shown_from_image,xmax_shown_from_image,ymax_shown_from_image,xmin_in_screen_coordinates,ymin_in_screen_coordinates,xmax_in_screen_coordinates,ymax_in_screen_coordinates
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,3.874,4.041,875,1816,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,4.083,4.319,820,978,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,4.333,4.485,841,959,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,4.569,4.819,645,994,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,4.832,5.111,607,1124,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,5.138,5.485,845,1034,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,5.5,5.638,1023,981,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,6.111,6.222,1458,1561,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,6.277,6.5,1439,1903,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,6.527,6.749,1127,1905,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,6.861,6.986,855,1956,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,7.041,7.152,1094,2405,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,7.208,7.444,1348,2591,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,7.527,7.777,1268,2360,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,7.819,7.93,1634,2115,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,7.944,8.068,1601,2135,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,8.124,8.276,1970,1886,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,8.443,8.61,1563,1757,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,8.651,8.777,1857,1887,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,8.832,9.026,866,1878,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,9.04,9.276,887,1877,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,9.304,9.457,1217,1871,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,9.484,9.652,1254,2375,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,9.666,9.887,1287,2459,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,9.915,10.123,1200,2303,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,10.165,10.373,1193,1702,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,10.431,10.569,958,1450,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,10.581,10.734,937,1432,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,10.776,10.943,721,1472,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,10.97,11.151,715,1853,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,11.193,11.484,863,1997,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,11.54,11.72,918,1395,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,11.748,11.928,607,1280,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,11.984,12.222,1694,1155,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,12.262,12.443,1681,1356,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,12.79,12.984,644,1944,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,13.026,13.275,1102,1940,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,13.29,13.443,978,2102,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,13.581,13.805,1324,2022,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,13.859,14.026,1427,2425,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,14.039,14.192,1439,2557,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,14.262,14.414,2260,2648,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,14.664,14.886,1241,1986,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,14.956,15.206,864,2065,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,15.247,15.459,879,2316,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,15.553,15.733,1139,2335,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,15.803,15.97,1501,2205,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,16.109,16.344,1505,2094,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,16.386,16.497,1841,1806,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,16.678,16.859,1791,1667,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,16.886,17.136,1497,1347,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,17.191,17.317,976,1513,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,17.4,17.511,1163,1772,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,17.581,17.789,1090,2144,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,17.872,18.136,902,1306,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,18.15,18.275,924,1324,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,18.303,18.469,1072,1461,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,18.497,18.691,901,1760,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,18.719,18.83,814,2061,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,18.844,18.997,811,2109,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,19.025,19.205,818,2304,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,19.302,19.524,900,2460,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,19.649,19.885,1277,2306,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,19.913,20.052,1528,2296,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,20.135,20.428,1534,2258,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,20.458,20.734,1231,2317,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,20.778,21.094,983,1965,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,21.136,21.375,1341,1915,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,21.44,22.023,897,1121,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,22.218,22.371,867,1208,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,22.412,22.565,636,1267,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,22.621,22.801,649,1851,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,22.885,23.01,916,2185,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,23.023,23.232,905,2158,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,23.287,23.69,883,1134,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,23.718,23.872,677,1252,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,23.913,24.121,863,1603,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,24.15,24.358,853,1860,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,24.385,24.565,826,2097,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,24.662,24.996,862,2370,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,25.024,25.134,866,2187,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,25.245,25.551,862,2134,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,25.62,25.787,1033,1368,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,25.801,25.94,823,995,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,25.954,26.106,849,1007,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,26.12,26.232,726,1083,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,26.357,26.689,914,1036,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,26.717,26.898,815,1091,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,26.912,27.08,1006,974,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,27.204,27.315,758,892,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,27.329,27.523,753,910,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,27.567,27.789,858,1042,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,27.801,27.969,666,1098,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,27.995,28.287,601,810,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,28.315,28.578,737,1089,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,28.634,28.814,939,1045,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,28.828,29.009,935,1038,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,29.05,29.231,1540,993,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,29.286,29.564,878,1030,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,29.717,29.953,809,1091,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,29.981,30.134,953,979,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,30.148,30.286,969,1012,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,30.342,30.481,1773,963,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,30.536,30.814,892,1043,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,30.87,31.05,699,1081,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,31.064,31.355,876,1027,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,31.369,31.55,726,1096,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,31.578,31.772,922,1212,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,31.8,31.939,910,1540,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,31.994,32.342,802,1090,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,32.355,32.577,696,1103,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,32.619,32.981,890,1042,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,33.008,33.23,934,917,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,33.299,33.425,896,1017,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,33.439,33.549,877,1020,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,33.661,33.786,1907,782,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,33.966,34.188,754,1049,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,34.258,34.466,637,1154,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,34.494,34.702,834,1064,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,34.785,35.051,658,1089,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,35.092,35.314,574,890,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,35.328,35.466,614,874,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,35.48,35.716,644,798,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,35.757,35.979,969,829,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,36.008,36.271,829,1109,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,36.299,36.48,674,1124,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,36.509,36.694,906,1073,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,36.73,36.924,649,1207,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,37.161,37.285,1011,2009,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,37.314,37.424,1157,2280,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,37.578,37.715,1451,2036,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,37.785,37.896,1185,2266,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,37.91,38.021,1197,2227,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,38.062,38.229,1648,2041,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,38.257,38.577,1137,2126,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,38.618,38.812,1137,1812,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,38.868,38.993,1283,2056,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,39.034,39.257,1639,1567,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,39.312,39.534,1836,1240,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,39.617,39.784,878,1545,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,39.812,40.131,762,1813,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,40.16,40.353,585,1652,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,40.381,40.534,812,1552,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,40.659,40.798,715,1221,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,40.909,41.034,1052,1702,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,41.062,41.27,947,2033,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,41.298,41.493,518,1871,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,41.534,41.701,449,1945,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,41.742,41.909,728,1282,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,42.006,42.243,1028,2047,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,42.27,42.451,1052,2169,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,42.478,42.729,1453,1992,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,42.756,42.95,1199,1806,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,43.034,43.228,1799,1805,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,43.242,43.367,1790,1798,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,43.395,43.561,1835,1666,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,43.631,43.853,871,1699,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,43.881,44.117,688,1971,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,44.159,44.353,487,2035,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,44.381,44.575,832,2265,24,24,1.0,0.5,0,0,2663,3000,961,0,2879,2160
